_id,latitude,longitude,elevation,soil_ph,soil_nitrogen,soil_phosphorus,soil_potassium,soil_moisture,soil_cec,avg_temperature,min_temperature,avg_humidity,min_humidity,avg_wind_speed,total_rainfall,traditional_crop[0],traditional_crop[1],traditional_crop[2],recommended_crop[0],recommended_crop[1],recommended_crop[2]
67dd95498a14755879d92886,16.0,75.1,660,7.3,118,176.0,400,357,400,31.0,20.96,84.42,44.35,19.12,1026.2,Moth Bean (Vigna aconitifolia - another variety),Oregano,Tapioca,Rapeseed,Rice Bean,Indian Mustard
67dd954b8a14755879d92887,16.0,75.6,621,7.3,121,178.0,272,348,272,31.67,21.54,82.38,42.09,19.15,1172.7,Moong,Dragon Fruit,Ramdana,Tepary Bean (Phaseolus acutifolius - another variety),Hyacinth Bean,Curry Leaf
67dd95648a14755879d9288d,16.0,74.5,799,6.5,171,208.0,409,386,409,29.37,19.92,88.14,48.69,18.73,1373.1,Mulberry,Sisal,Barley,Tapioca,Black-eyed Pea (Vigna unguiculata - another variety),Fava Bean
67dd95668a14755879d9288e,16.0,75.7,562,6.8,136,158.0,241,375,241,31.75,21.5,82.39,41.81,18.33,1142.9,Sesame,Hyacinth Bean (Lablab purpureus - another variety),Fonio,Sorghum (Sorghum bicolor - another variety),Avocado,Chayote Squash
67dd956b8a14755879d9288f,16.0,75.8,661,6.6,157,182.0,310,374,310,31.59,21.18,82.05,40.8,18.08,1093.4,Arhar,Rapeseed,Lobia (Cowpea - another variety),Dolichos Bean (Lablab purpureus - another variety),Sawa,Moringa
67dd956e8a14755879d92890,16.0,76.1,571,7.4,105,169.0,335,330,335,32.42,21.94,81.08,39.82,19.52,965.3,Pistachio,Soybean,Mango,Italian Millet,Mustard,Fennel (Foeniculum vulgare - another variety)
67dd956e8a14755879d92891,16.0,76.4,560,7.2,129,161.0,306,348,306,32.11,22.02,80.64,40.69,19.67,901.6,Shallot,Chickpea,Sorghum (Sorghum bicolor - another variety),Apricot,Spiny Gourd,Pumpkin
67dd95778a14755879d92898,16.0,76.8,405,7.1,179,205.0,227,341,227,33.0,22.85,79.09,41.32,17.45,893.4,Paspalum scrobiculatum (Kodo Millet - another variety),Hausa Groundnut,Almond,Foxtail Millet (Setaria italica - another variety),Sawa,Loquat
67dd95818a14755879d92899,16.0,77.3,349,7.2,132,212.0,295,326,295,33.49,23.15,79.37,40.45,16.73,922.6,Marjoram,Little Millet (Panicum sumatrense - another variety),Kundru,West Indian Pumpkin,Marjoram,Rosemary
67dd958e8a14755879d9289e,16.0,76.3,561,7.5,107,161.0,323,330,323,32.07,22.09,80.85,41.48,20.38,916.3,Mulberry,Blackberry,Grape,Muskmelon,Sesame,Mustard
67dd95918a14755879d9289f,16.0,77.5,345,7.2,129,413.0,300,332,300,33.46,23.23,79.3,40.28,16.74,905.7,Peach,Lychee,Fonio,Rose,Sweet Sorghum,Chinese Yam
67dd95968a14755879d928a0,16.0,77.1,357,6.7,138,166.0,176,323,176,33.26,23.1,79.46,40.98,16.84,927.3,Murasaki Sweet Potato,Sorghum (Sorghum bicolor - another variety),Hyacinth Bean (Lablab purpureus - another variety),Navy Bean,Tepary Bean (Phaseolus acutifolius - another variety),Gooseberry
67dd95a28a14755879d928a1,16.0,78.5,371,6.1,181,213.0,186,358,186,32.88,22.78,83.13,42.33,16.95,1009.0,Samak Rice (Panicum miliaceum),Peas,Cranberry,Lobia (Cowpea - another variety),Triticale,Curry Leaf (Murraya koenigii - another variety)
67dd95a38a14755879d928a2,16.0,78.6,521,6.6,166,220.0,188,354,188,31.63,21.55,87.84,44.17,16.79,899.7,Betel Nut,Roselle,Tepary Bean (Phaseolus acutifolius - another variety),Turmeric (Curcuma longa - another variety),Kangni,Foxtail Millet (Setaria italica - another variety)
67dd95ac8a14755879d928a3,16.0,77.0,369,7.3,127,369.0,284,342,284,33.13,23.02,79.37,41.48,16.73,932.0,Wheat,Delicata Squash,Sunflower,Avocado,Bitter Gourd,Tuberose (Polianthes tuberosa)
67dd95ae8a14755879d928a4,16.0,78.8,494,6.0,231,325.0,199,368,199,31.57,21.51,89.48,45.86,16.72,857.1,Rice Bean,Fava Bean,Bengal Gram (Cicer arietinum - another variety),Ivy Gourd,Parwal (Pointed Gourd - another variety),Jamun
67dd95af8a14755879d928a5,16.0,78.4,274,6.8,132,283.0,234,375,234,33.68,23.61,82.65,41.81,17.11,1037.6,Kaempferia galanga (Kencur/Sand Ginger),Black Cumin (Nigella sativa),Dill,Peach,Tepary Bean,Kersting's Groundnut
67dd95b38a14755879d928a7,16.0,78.7,498,6.6,163,243.0,194,354,194,31.83,21.75,87.86,44.22,16.79,899.7,Turmeric (Curcuma longa - another variety),Japanese Millet,Macadamia Nut,Bitter Gourd,Cheena,Fennel
67dd95b58a14755879d928a9,16.0,77.9,317,7.5,121,400.0,333,324,333,33.42,23.3,80.19,41.36,16.29,909.3,Chinese Yam,Job's Tears,Asparagus,Coconut,Agathi Keerai (Sesbania grandiflora),Raspberry
67dd95bd8a14755879d928b4,16.0,79.2,258,6.6,155,254.0,226,356,226,32.78,23.35,85.3,45.47,15.4,1136.8,Sterculia monosperma (Chinese Chestnut),Spinach,Garlic,Macadamia Nut,Adlay Millet,Jamun
67dd95c48a14755879d928b9,16.0,79.9,79,6.0,205,331.0,249,348,249,34.05,24.08,91.46,44.89,16.54,1313.0,Ramphal (Annona reticulata),Ivy Gourd (Coccinia grandis - another variety),Kersting's Groundnut,Pumpkin (Cucurbita pepo - another variety),Hemp,Wheat
67dd95c68a14755879d928bc,16.0,79.5,111,6.8,127,213.0,261,384,261,33.84,23.84,88.93,44.38,15.92,1223.9,Sweet Pepper,Cassava,Maize,Ramphal (Annona reticulata),Stevia,Lotus (Nelumbo nucifera)
67dd95c98a14755879d928c0,16.0,80.2,17,6.9,137,350.0,264,338,264,33.79,24.59,91.75,47.55,16.54,1584.6,Rice Bean (Vigna umbellata - another variety),Hazelnut,Curry Leaf,Kenaf (Hibiscus cannabinus - another variety),Clove,Spider Lily
67dd95d18a14755879d928c3,16.0,80.7,6,6.5,194,249.0,221,364,221,32.59,24.75,93.12,54.28,16.68,1883.5,Egusi Melon,Polygonum minus (Kesum),Ice Cream Bean (Inga edulis - another variety),Lotus (Nelumbo nucifera),Gnetum africanum (Eru/Afang),Averrhoa bilimbi (Bilimbi/Cucumber Tree)
67dd95d68a14755879d928c5,16.0,80.8,6,6.5,294,351.0,258,356,258,32.92,24.78,92.99,52.72,16.44,1815.2,Spaghetti Squash,Breadfruit,Hyacinth Bean (Lablab purpureus - another variety),Water Caltrop (Trapa natans),Long Pepper,Lotus (Nelumbo nucifera)
67dd95db8a14755879d928c6,16.1,73.7,25,6.2,200,260.0,225,398,225,33.24,23.11,91.19,51.69,15.12,3476.5,Chrysophyllum albidum (African Star Apple),Allamanda cathartica (Golden Trumpet),Torch Ginger,Lemon Grass,Costus,Colocasia
67dd95e38a14755879d928c9,16.0,80.9,0,6.7,266,372.0,260,358,260,32.8,24.73,93.95,53.8,16.14,1817.1,Sapodilla (Manilkara zapota),Polygonum minus (Kesum),Bamboo,Kangkong,Telfairia occidentalis (Fluted Pumpkin),Luffa Gourd
67dd95f18a14755879d928da,16.1,74.8,724,6.4,161,283.0,298,365,298,30.42,20.37,85.84,44.78,18.28,1106.8,Mizuna,Dragon Fruit,Potato,Peas,Sweetcorn,Curry Leaf (Murraya koenigii - another variety)
67dd95f98a14755879d928df,16.1,74.7,664,6.5,158,235.0,297,363,297,30.82,20.77,85.88,44.9,18.28,1106.8,Jowar,Velvet Bean,Pearl Millet (Pennisetum glaucum - another variety),Orange,Pistachio,Peas
67dd96018a14755879d928e5,16.1,74.2,663,5.8,284,316.0,265,370,265,29.95,20.38,89.79,50.26,17.3,1602.2,Finger Millet,Aonla,Indian Gooseberry (Phyllanthus emblica - another variety),Bamboo,Cluster Bean (Cyamopsis tetragonoloba - another variety),Coffee
67dd96028a14755879d928e6,16.1,76.5,552,7.0,136,194.0,312,351,312,32.06,22.1,79.48,41.23,18.52,959.7,Sesame,Broomcorn,Jowar,Spaghetti Squash,Mustard,Peanut
67dd96048a14755879d928e7,16.1,75.1,679,7.1,124,178.0,340,354,340,31.13,21.03,82.86,43.05,21.04,1136.0,Leek,Field Bean,Hyssop,Rajma (Kidney Bean - another variety),Cassava,Bell Pepper
67dd96098a14755879d928e8,16.1,76.7,467,7.2,97,144.0,282,342,282,32.32,22.68,79.21,42.29,18.52,927.6,Mango,Barley,Chickpea,Curry Leaf,Tamarind,Fenugreek (Trigonella foenum-graecum - another variety)
67dd960b8a14755879d928ea,16.1,77.0,405,7.1,159,196.0,260,342,260,32.77,22.81,78.86,41.99,16.92,1029.9,Ajwain (Trachyspermum ammi),Lychee,Rye,Black-eyed Pea (Vigna unguiculata - another variety),Eucalyptus,Agathi Keerai (Sesbania grandiflora)
67dd960d8a14755879d928ed,16.1,76.9,422,6.8,185,188.0,197,319,197,32.71,22.76,79.24,41.9,16.95,981.2,Pear,Dragon Fruit,Fonio,Okinawan Sweet Potato,Lychee,Lablab purpureus (Hyacinth Bean - another variety)
67dd960f8a14755879d928f0,16.1,76.8,450,7.2,102,140.0,248,334,248,32.33,22.62,79.48,42.43,17.72,936.2,Kidney Bean,Niger Seed,Peanut,Hausa Groundnut,Summer Savory,Roselle
67dd96138a14755879d928f1,16.1,77.3,376,7.0,126,136.0,273,334,273,33.22,23.19,78.69,41.12,17.08,1141.1,Apricot,Snake Gourd (Trichosanthes cucumerina - another variety),Lemon Balm,Sunn Hemp,Lentil,Dolichos Bean (Lablab purpureus - another variety)
67dd96148a14755879d928f3,16.1,77.1,372,7.2,128,318.0,301,337,301,33.09,23.05,78.83,41.61,17.01,1040.8,Luffa Gourd,Wheat,Sponge Gourd (Luffa aegyptiaca),Pigeon Pea,Tomato,Pudhina (Mint - another variety)
67dd96188a14755879d928f7,16.1,77.9,296,6.8,152,197.0,199,349,199,33.61,23.35,80.53,41.21,15.85,951.0,Amla,Peas,Marama Bean,Jack Bean,Navy Bean,Basil
67dd961b8a14755879d928fa,16.1,77.7,377,7.0,134,375.0,231,320,231,32.82,23.0,80.07,42.06,16.45,937.7,Dolichos Bean (Lablab purpureus - another variety),Common Bean,Yam Bean,Field Bean,Sweet Pepper,Custard Apple (Annona squamosa - another variety)
67dd961e8a14755879d928ff,16.1,77.8,343,7.3,114,135.0,319,320,319,33.2,23.08,80.22,41.49,16.2,930.5,Kabocha Squash,Roselle,Mango,Ube,Pineapple,Curry Leaf
67dd96258a14755879d92906,16.1,79.0,584,6.3,146,235.0,215,355,215,30.65,20.97,89.36,48.07,15.85,838.7,Rice Bean,Rose,Rye,Coriander,Rivea,Raspberry
67dd96288a14755879d92907,16.1,79.5,132,6.8,130,358.0,265,357,265,33.78,23.78,88.62,44.29,15.42,1179.1,Kodo Millet,Foxtail Millet (Setaria italica - another variety),Triticale,Ivy Gourd (Coccinia grandis - another variety),Pineapple,Ground Bean
67dd96428a14755879d92918,16.1,80.7,5,6.7,254,383.0,231,333,231,33.49,24.51,93.53,49.9,16.33,1903.6,Colocasia,Ivy Gourd,Bell Pepper,Coconut,Rain Lily,Inocarpus fagifer (Tahitian Chestnut)
67dd96498a14755879d92919,16.2,73.5,3,6.4,370,346.0,243,382,243,31.66,24.22,89.09,57.63,17.5,3680.1,Monkey Jackfruit,Ylang-Ylang,Black Pepper,Galangal,Ice Cream Bean,Colocasia
67dd96678a14755879d9291c,16.2,74.1,620,6.4,193,244.0,281,392,281,30.3,20.33,90.78,49.95,16.8,1625.8,Medinilla,Long Pepper,Pistachio,Telfairia occidentalis (Fluted Pumpkin),Eucalyptus,Yam
67dd966f8a14755879d9291e,16.2,73.8,109,6.1,227,293.0,208,399,208,33.01,22.9,87.96,50.32,14.38,3800.6,Langsat (Lansium domesticum - another variety),Colocasia,Alocasia,Langsat,Bougainvillea,Banana
67dd968b8a14755879d92920,16.2,74.0,762,6.2,362,523.0,273,379,273,28.62,19.45,91.13,54.17,15.62,3464.4,Costus,Canna Lily,Persicaria odorata (Vietnamese Coriander),Curcuma longa (Turmeric - ornamental variety),Bougainvillea,Heliconia
67dd9d378a14755879d92b10,16.7,80.8,82,6.6,153,211.0,213,353,213,33.21,23.76,93.74,48.8,15.95,1942.3,Kangkong,Cacao,Calla Lily,Callaloo,Hibiscus,Soursop
67dd9d378a14755879d92b11,16.7,80.7,80,6.5,150,200.0,199,371,199,33.45,23.82,93.73,47.92,15.29,1898.7,Spiny Gourd,Langsat (Lansium domesticum - another variety),Betel Vine,African Yam Bean,Sweet Dumpling Squash,Jenipapo
67dd9d408a14755879d92b12,16.8,73.7,318,6.1,296,344.0,222,390,222,31.37,22.01,85.31,50.6,15.12,4287.3,Oil Palm,Sugarcane,Hibiscus,Basella,Corchorus olitorius (Jute Mallow - another variety),Tomato
67dd9d4b8a14755879d92b13,16.8,73.8,609,6.3,227,286.0,283,398,283,29.37,20.77,85.95,52.93,16.12,4612.6,Etlingera elatior (Torch Ginger),Heliconia,Curcuma longa (Turmeric - ornamental variety),Colocasia,Safou,Tigernut
67dd9d4d8a14755879d92b14,16.8,73.6,80,6.1,244,292.0,240,380,240,33.25,23.12,90.06,49.04,16.0,3425.9,Safou,Inocarpus fagifer (Tahitian Chestnut),Rambutan (Nephelium lappaceum - adaptability considerations),Banana,Curcuma longa (Turmeric - ornamental variety),Hibiscus
67dd9d588a14755879d92b15,16.8,74.1,715,6.3,222,304.0,336,402,336,29.14,19.72,87.08,50.73,16.68,2126.0,Alpinia purpurata (Red Ginger),Persicaria odorata (Vietnamese Coriander),Coffee,Cocoa,Yam,Vetiver
67dd9d5f8a14755879d92b16,16.8,74.2,777,6.4,193,300.0,351,375,351,29.32,19.0,87.04,48.36,16.46,1583.6,Sesame,Broomcorn,Bamboo,Eucalyptus,Yautia,Betel Vine
67dd9d728a14755879d92b24,16.8,74.6,538,7.4,137,193.0,273,362,273,31.74,21.3,83.51,44.71,16.56,1209.4,Black-eyed Pea (Vigna unguiculata - another variety),Guava,Urad,Kaempferia galanga (Kencur/Sand Ginger),Lobia (Cowpea - another variety),Bengal Gram (Cicer arietinum - another variety)
67dd9d748a14755879d92b25,16.8,75.5,626,7.3,125,140.0,353,351,353,31.62,21.68,79.39,42.33,19.29,1275.6,Ricebean,Sapodilla (Manilkara zapota),Lovage,Imbe,Jack Bean,Rose
67dd9d7c8a14755879d92b26,16.8,74.9,593,7.3,125,187.0,384,362,384,31.51,21.5,80.55,43.42,21.11,1084.0,Urad,Aonla,Green Gram (Vigna radiata - another variety),Sunflower,Dolichos Bean (Lablab purpureus - another variety),Sawa Millet
67dd9d7f8a14755879d92b28,16.8,75.8,595,7.2,115,146.0,355,341,355,31.8,21.92,78.22,42.46,21.04,1296.4,Sitaphal (Annona squamosa),Almond,African Rice,Moong,Vanilla,Nutmeg
67dd9eb18a14755879d92b38,16.8,77.1,390,7.0,126,164.0,249,372,249,32.55,22.55,79.92,42.89,16.3,1388.5,Indian Mustard (Brassica juncea - another variety),Gnetum africanum (Eru/Afang),Jerusalem Artichoke,Cluster Bean (Cyamopsis tetragonoloba - another variety),Turmeric (Curcuma longa - another variety),Jute (Corchorus capsularis - another variety)
67dd9eba8a14755879d92b39,16.8,77.4,558,6.7,175,183.0,280,370,280,31.14,21.7,79.11,43.85,17.54,1178.4,Peas,Horse Gram (Macrotyloma uniflorum - another variety),Pumpkin (Cucurbita pepo - another variety),Cumin (Cuminum cyminum - another variety),Chili Pepper,Dragon Fruit
67dd9ec48a14755879d92b3a,16.8,77.8,458,6.8,149,162.0,313,357,313,31.92,22.04,81.82,43.68,15.84,1203.0,Almond,Proso Millet,Sweetcorn,Mango (Mangifera indica - another variety),Green Gram (Vigna radiata - another variety),Pistachio
67dd9ecd8a14755879d92b3b,16.8,77.5,542,6.8,129,182.0,230,325,230,31.35,21.74,80.17,43.87,17.01,1222.1,Rose,Finger Millet (Eleusine coracana - another variety),Custard Apple (Annona squamosa - another variety),Wheat,Cassava,Cotton
67ddd1b08a14755879d93751,20.5,76.1,200,7.0,125,117.0,448,334,448,30.37,21.18,75.2,45.27,15.95,1414.3,Urad,Dacryodes edulis (Safou),Guava (Psidium guajava - another variety),Mussaenda,Celosia argentea (Lagos spinach - another variety),Velvet Bean
67ddd1b18a14755879d93752,20.5,75.9,200,7.0,126,106.0,460,343,460,30.68,21.1,75.02,43.89,15.4,1429.0,Ivy Gourd (Coccinia grandis - another variety),Sugar Beet,Aonla,Egusi Melon,Spaghetti Squash,Karela (Bitter Gourd - another variety)
67ddd1b78a14755879d93753,20.5,75.2,200,7.2,110,114.0,437,337,437,32.53,22.42,75.3,44.69,13.67,1465.4,French Bean (Phaseolus vulgaris - adaptable),Tapioca,Cucumber (Cucumis sativus - another variety),Malanga,Jack Bean,Monkey Jackfruit
67ddd1b78a14755879d93754,20.5,75.8,200,7.0,128,119.0,456,321,456,30.5,21.21,74.9,44.96,15.76,1363.2,Calla Lily,Turmeric (Curcuma longa - another variety),Dill,Summer Savory,Jute,Ixora
67ddd1f78a14755879d93755,20.5,76.9,324,7.3,104,123.0,418,346,418,33.1,22.18,76.88,40.4,14.23,1447.1,Ragi,Pointed Gourd (Trichosanthes dioica - another variety),Sandalwood,Curry Leaf,Magnolia champaca (Champak),Tigernut
67ddd2228a14755879d93757,20.5,75.3,200,7.1,114,104.0,443,327,443,32.3,22.54,75.19,44.93,13.75,1409.9,Rosemary,Rutabaga,Hubbard Squash,Geocarpa Groundnut,Kaempferia galanga (Kencur/Sand Ginger),Nutmeg
67ddd22d8a14755879d93759,20.5,77.1,344,7.1,136,131.0,409,321,409,32.74,22.11,78.59,41.41,14.33,1390.5,Papaya,Cowpea,Hausa Groundnut,Horse Gram,Bacuri,Drumstick (Moringa oleifera - another variety)
67ddd2338a14755879d9375a,20.5,76.6,394,7.2,107,119.0,423,335,423,32.24,22.31,74.7,42.35,15.13,1457.0,Sesame,Wheat,Teak,Air Potato,Ixora,Pineapple
67ddd2368a14755879d9375b,20.5,77.3,354,7.3,109,109.0,433,327,433,32.7,22.23,77.24,41.48,14.73,1385.3,Rambutan,Wood Apple (Limonia acidissima),Sweet Sorghum,Eucalyptus,Bamboo,Ginger (Zingiber officinale - another variety)
67ddd23b8a14755879d9375c,20.5,76.4,200,6.9,151,192.0,455,357,455,31.79,22.16,73.76,42.38,15.9,1300.8,Rice Bean (Vigna umbellata - another variety),Sweet Potato,Raspberry,Lychee,Mango (Mangifera indica - another variety),Ricebean
67de34fd8a14755879d93774,20.5,79.9,225,7.3,157,126.0,398,369,398,33.25,22.33,80.38,41.97,13.47,1675.6,Achocha,Cucumber,Sapodilla (Manilkara zapota),Persicaria odorata (Vietnamese Coriander),Jenipapo,Jack Bean
67de35308a14755879d93777,20.5,79.8,252,7.1,158,144.0,346,365,346,33.01,22.33,80.02,41.97,13.67,1758.4,Tapioca,Triticale,Avocado,Durian,Jute (Corchorus capsularis - another variety),Jenipapo
67de35318a14755879d93778,20.5,79.1,231,7.3,144,125.0,415,354,415,32.97,22.53,79.27,43.52,14.44,1876.5,Rajma (Kidney Bean - another variety),Plumeria (Frangipani),Egusi Melon,Cinnamon,Coconut,Telfairia occidentalis (Fluted Pumpkin)
67de353a8a14755879d93779,20.5,80.4,268,6.7,158,166.0,278,402,278,32.64,21.97,81.36,43.8,12.59,1965.9,Maize,Opo Squash,Pulasan,Calabaza,Arecanut,Canna Lily (Canna indica - another variety)
67de353b8a14755879d9377c,20.5,79.6,255,6.9,190,201.0,340,391,340,32.42,22.23,80.15,44.33,13.56,1743.8,African Yam Bean,Betel Nut,Bengal Gram (Cicer arietinum - another variety),Guava,Mangosteen (Garcinia mangostana - adaptability considerations),Mesta
67de35428a14755879d9377e,20.5,80.5,351,5.9,258,453.0,291,372,291,31.89,21.66,81.51,45.15,13.23,1831.3,Lemon Grass,Corn,Breadfruit,Tatsoi,Kaempferia galanga (Kencur/Sand Ginger),Pepper
67de4d738a14755879d93804,20.7,76.4,200,7.2,108,96.0,414,336,414,32.74,22.28,75.92,42.05,14.94,1335.4,Tamarind,Blueberry,Kangni (Setaria italica - another variety),Sweet Dumpling Squash,African Yam Bean,Basella
67de4d738a14755879d93805,20.7,77.2,200,7.4,102,88.0,430,318,430,33.31,22.21,77.02,39.74,14.25,1332.7,Winged Bean,Guava (Psidium guajava - another variety),Lotus (Nelumbo nucifera),Bird of Paradise (Strelitzia),Dragonfruit,Crossandra
67de4d738a14755879d93806,20.7,76.3,200,7.2,109,104.0,394,332,394,32.52,22.09,76.52,42.78,14.14,1384.3,Rye,Jerusalem Artichoke,African Yam Bean,Summer Savory,Pomelo,Elephant Apple (Dillenia indica)
67de4d738a14755879d93807,20.7,76.9,200,7.3,105,90.0,419,345,419,32.98,22.01,78.9,41.24,13.42,1309.0,Navy Bean,Pudhina (Mint - another variety),Amaranth,Curry Leaf (Murraya koenigii - another variety),Teak,Egusi Melon
67de4d768a14755879d93808,20.7,76.8,200,7.3,112,92.0,420,343,420,33.15,22.09,78.13,40.91,13.86,1372.0,Kangkong,Pumpkin,Avocado,Kaempferia galanga (Kencur/Sand Ginger),Yautia,Karela (Bitter Gourd - another variety)
67de4d7e8a14755879d93809,20.7,77.9,312,7.4,93,95.0,429,333,429,33.16,22.26,76.28,40.21,15.16,1416.9,Blueberry,Soursop,Mangosteen,Eucalyptus,Drumstick (Moringa oleifera - another variety),Sterculia monosperma (Chinese Chestnut)
67de4d7e8a14755879d9380a,20.7,77.8,298,7.4,97,102.0,434,320,434,33.13,22.33,76.28,40.47,15.24,1429.4,Guinea Millet,Foxtail Millet,Sweet Sorghum,Cluster Bean (Cyamopsis tetragonoloba - another variety),Canna Lily (Canna indica - another variety),Kaempferia galanga (Kencur/Sand Ginger)
67de4d7f8a14755879d9380b,20.7,78.1,281,7.4,116,114.0,409,363,409,32.84,22.35,77.66,41.83,14.31,1372.1,Carambola (Starfruit),Kabocha Squash,Mammee Apple,Tapioca,Piper sarmentosum (Wild Betel),Pigeonpea
67de4d838a14755879d9380c,20.7,78.0,285,7.4,110,114.0,451,351,451,33.02,22.41,76.82,41.2,14.83,1408.5,Kangni,Eggplant,Avocado,Arugula,Snake Gourd (Trichosanthes cucumerina - another variety),Dragon Fruit
67de4d878a14755879d9380d,20.7,77.1,200,7.2,106,109.0,400,315,400,33.24,22.14,77.72,40.25,13.67,1408.1,Persimmon,Cumin (Cuminum cyminum - another variety),Ground Bean,Cucumber,Cashew,Mangosteen
67de4d878a14755879d9380e,20.7,76.6,200,7.2,102,102.0,423,328,423,32.86,22.01,76.81,40.92,14.5,1394.1,Hyssop,Uapaca kirkiana (Sugarplum),Anise,Field Bean,Rajma (Kidney Bean - another variety),Papaya
67de4d8b8a14755879d9380f,20.7,78.2,275,7.3,117,100.0,435,353,435,32.86,22.22,78.52,41.99,13.92,1501.0,Chrysophyllum albidum (African Star Apple),Bell Pepper,Chinese Yam,Parwal (Pointed Gourd - another variety),Gnetum africanum (Eru/Afang),Wheat
67de4d8e8a14755879d93810,20.7,77.6,320,7.4,101,92.0,435,316,435,32.9,22.23,76.73,40.84,15.33,1408.3,Hyacinth Bean (Lablab purpureus - another variety),Rice Bean,Delicata Squash,Crossandra,Egusi Melon,Cucumber (Cucumis sativus - another variety)
67de4d8f8a14755879d93811,20.7,77.0,200,7.2,110,117.0,417,340,417,33.13,22.19,77.96,40.68,13.65,1465.6,Ginger (Zingiber officinale - another variety),Averrhoa bilimbi (Bilimbi/Cucumber Tree),Cashew,Cashew,Turban Squash,Basella
67de4d908a14755879d93812,20.7,76.5,200,7.1,111,106.0,412,327,412,32.98,22.32,75.67,40.61,15.12,1349.9,Ash Gourd,Valor Papdi (Luffa acutangula),Guava (Psidium guajava - another variety),Horse Gram,Cupua̤u,Teak
67de4d938a14755879d93813,20.7,78.7,257,7.2,122,107.0,411,374,411,32.98,22.27,77.77,41.6,14.05,1473.8,Mammee Apple,Mustard,Browntop Millet,Cluster Bean (Cyamopsis tetragonoloba - another variety),Ricebean,Yautia
67de4d988a14755879d93814,20.7,78.9,232,7.2,144,126.0,392,389,392,33.5,22.57,77.38,40.87,14.44,1578.1,Blueberry,Sawa Millet,Aonla,Ixora,Calla Lily,Solanum macrocarpon (African Eggplant)
67de4d9b8a14755879d93816,20.7,79.1,252,7.2,154,158.0,431,368,431,32.66,22.35,80.42,44.1,14.46,1651.9,Ramphal (Annona reticulata),Jute Mallow,Papaya,Jenipapo,Cacao,Nutmeg
67de4d9f8a14755879d93818,20.7,78.3,264,7.2,139,126.0,406,387,406,32.89,22.17,79.69,42.61,13.86,1616.5,Persimmon,Gooseberry,Achocha,Wheat,Soursop,Taro
67de4da38a14755879d93820,20.7,78.4,274,7.2,120,108.0,424,339,424,32.61,22.1,79.2,43.28,13.83,1568.3,Cowpea,Hazelnut,Summer Savory,Lotus (Nelumbo nucifera),Burmese Grape,Basella
67de4daf8a14755879d93824,20.7,79.8,213,7.3,155,138.0,350,377,350,32.96,22.12,81.22,43.13,13.07,1666.2,Heliconia psittacorum (Parrot's Beak),Plumeria (Frangipani),Safou,Hubbard Squash,Chili Pepper,Yautia
67de4daf8a14755879d93825,20.7,80.2,260,6.3,175,220.0,339,398,339,32.64,21.94,82.33,43.49,12.76,1853.6,Papaya,Burmese Grape,Pointed Gourd (Trichosanthes dioica - another variety),Spider Lily,Callaloo,Canarium ovatum (Pili Nut)
67de4db08a14755879d93826,20.7,80.5,384,6.9,175,166.0,271,360,271,31.7,21.42,82.06,44.84,14.22,1761.6,Pepper,Calabaza,Basella,Water Spinach,Betel Vine,Lagos Spinach
67de4db38a14755879d93827,20.7,80.3,310,6.1,279,345.0,307,395,307,32.53,21.95,81.36,44.0,12.86,1813.3,Ivy Gourd (Coccinia grandis - another variety),Alocasia,Black Gram (Vigna mungo - another variety),Sterculia monosperma (Chinese Chestnut),Cacao,Mizuna
67de4db58a14755879d93828,20.7,77.4,302,7.5,100,91.0,449,340,449,33.22,22.26,76.73,39.76,15.08,1354.2,Indian Gooseberry (Phyllanthus emblica - another variety),Green Gram (Vigna radiata - another variety),Moringa,Clove,Ridge Gourd,Sunflower
